,0,1,2,3,4
8,2016-01-26,唯修汇,Pre-A轮,4000万人民币,未透露
9,2016-01-26,趣自游,Pre-A轮,2000万人民币,天堂硅谷
10,2016-01-25,唐品网,天使轮,未透露,联创永宣 无穹创投
11,2016-01-25,华伟电气,新三板,未透露,未透露
12,2016-01-25,缆360,天使轮,3000万人民币,未透露
13,2016-01-25,因合生物,天使轮,1000万人民币,未透露
14,2016-01-25,老字号,天使轮,未透露,未透露
15,2016-01-25,耐能Kneron,天使轮,未透露,未透露
16,2016-01-25,大丰收,A轮,数千万人民币,经纬中国
17,2016-01-25,东方二次元,A+轮,数千万人民币,腾讯
18,2016-01-25,唯美会,A轮,未透露,未透露
19,2016-01-25,变样儿美发,天使轮,未透露,金慧丰投资
0,2016-01-25,设区网,A轮,1000万人民币,易合君诚
1,2016-01-25,美篇,天使轮,数百万人民币,凯风创投 陈忠
2,2016-01-25,微文,天使轮,数百万人民币,未透露
3,2016-01-25,温尔,B轮,未透露,未透露
4,2016-01-25,芸鸽商城,天使轮,未透露,未透露
5,2016-01-25,巨猿智能家居,天使轮,未透露,未透露
6,2016-01-25,慢客,天使轮,680万人民币,未透露
7,2016-01-25,Catch熵功场科技,Pre-A轮,1000万人民币,隆领投资 立元创投 网宇科技
8,2016-01-25,蓝光引力网络,A轮,6000万人民币,翊翎资本
9,2016-01-25,凡影科技,天使轮,数千万人民币,磐谷创投
10,2016-01-25,高重科技,天使轮,未透露,达晨创投
11,2016-01-25,搜疾病问医生,A轮,数千万人民币,金沙江创投
12,2016-01-25,Mewfi,A轮,数千万人民币,有成资本
13,2016-01-25,微商水印相机,天使轮,数百万人民币,青松基金 是成资本 马笛儿投资 亓骥才
14,2016-01-25,摩摩达,天使轮,200万人民币,未透露
15,2016-01-25,光合旅程,种子轮,100万人民币,未透露
16,2016-01-25,盒子鱼英语,B轮,3000万美元,创新工场 骊悦投资
17,2016-01-25,Kegoal球学汇,Pre-A轮,1000万人民币,熠帆资本
18,2016-01-25,不可能的世界,A轮,600万美元,创新工场 启明创投
19,2016-01-25,TalkingData腾云天下,C轮,1亿美元,五岳资本
0,2016-01-25,毒药APP,A+轮,1000万美元,SIG海纳亚洲 云锋基金
1,2016-01-25,麒麟游戏,新三板,数千万人民币,未透露
2,2016-01-25,爱玩科技,A+轮,数千万人民币,鸾大资本
3,2016-01-25,梦芽教育,天使轮,1000万人民币,未透露
4,2016-01-25,款易,天使轮,数千万人民币,易一天使
5,2016-01-25,氪空间,A轮,数千万人民币,九合创投 戈壁创投 ColonyCapital柯罗尼资本 御风投资冯仑 水木资本 王国栋 冯仑
6,2016-01-25,心理记,天使轮,数百万人民币,点亮基金
7,2016-01-25,拍医拍,A轮,3000万人民币,Redpoint Ventures红点全球基金 亿联资本
8,2016-01-25,思兔宝,Pre-A轮,4500万人民币,未透露
9,2016-01-24,中英融贯集团,A轮,数千万人民币,光谷人才基金
10,2016-01-24,巨正环保,A轮,数千万人民币,光谷人才基金
11,2016-01-24,HouseVR,天使轮,500万人民币,水木资本
12,2016-01-24,蜜糖,A轮,未透露,联创永宣
13,2016-01-24,+1交友,B轮,未透露,KPCB凯鹏华盈中国
14,2016-01-24,乐客VR乐客灵境,A轮,1000万人民币,九合创投 清科创投 赛富基金 和君资本 王求乐Albert 谢振亮
15,2016-01-24,乐校商城,A轮,数千万人民币,星火金融
16,2016-01-23,御品惠,种子轮,50万人民币,未透露
17,2016-01-23,Multiverse摩登世纪,种子轮,数百万人民币,一号公路资本 杨雪峰
18,2016-01-23,Yeecall一块超级电话,A轮,1000万美元,创新工场 EMC媒体基金
19,2016-01-23,再鼎医药,B轮,1亿美元,红杉资本中国 启明创投 尚珹资本
0,2016-01-23,美人相机,Pre-A轮,1500万人民币,承泰科技
1,2016-01-23,假装情侣We520,Pre-A轮,1000万人民币,辰海资本
2,2016-01-23,俺来也,A+轮,2亿人民币,森马服饰
3,2016-01-23,途牛旅游网,IPO上市后,5亿美元,首都航空
4,2016-01-23,扑通,天使轮,1000万人民币,未透露
5,2016-01-22,轻盈医学,A+轮,未透露,万乘资本 崔远
6,2016-01-22,中传股份,新三板,未透露,未透露
7,2016-01-22,数字人,新三板,未透露,未透露
8,2016-01-22,灵感方舟,B轮,1000万人民币,英诺天使基金
9,2016-01-22,新世洋,A轮,1000万人民币,金色未来
10,2016-01-22,白玛甘泉,A轮,数千万人民币,东方邦信创投 东资基金
11,2016-01-22,威克传媒,新三板,未透露,未透露
12,2016-01-22,万事叮当,天使轮,数百万人民币,亚商资本
13,2016-01-22,含光科技,天使轮,数百万人民币,源渡创投 天际时空SkyLineMatrix
14,2016-01-22,马克图布,天使轮,数百万人民币,雨和资本
15,2016-01-22,感观世界,天使轮,300万人民币,云创资本
16,2016-01-22,尚作,A轮,4000万人民币,未透露
17,2016-01-22,萌爪医生,天使轮,数百万人民币,天使湾
18,2016-01-22,少铺,天使轮,300万人民币,伽利略资本
19,2016-01-22,景津环保,C轮,8100万人民币,湖北高投 镇江高新投
0,2016-01-22,云衣间,天使轮,数百万人民币,紫金港资本
1,2016-01-22,紫金云教育,A轮,1000万人民币,中科招商
2,2016-01-22,Wonder News,天使轮,数百万人民币,七煋瓢虫投资
3,2016-01-22,益医生e医生,天使轮,数百万人民币,火柴快鹿投资基金
4,2016-01-22,返还网,A轮,数千万人民币,英诺天使基金
5,2016-01-22,车云网,Pre-A轮,数百万人民币,洪泰基金
6,2016-01-22,基因帮,天使轮,200万人民币,未透露
7,2016-01-22,正午阳光影业,A轮,数千万人民币,华人文化产业基金
8,2016-01-22,家+1,A轮,数千万人民币,方广资本
9,2016-01-22,婚礼大亨,A轮,数千万人民币,百合网 凡普金科
10,2016-01-22,赢销通WinChannel,B轮,数亿人民币,海通开元 麦达数字
11,2016-01-22,悦装网,天使轮,数百万人民币,洪泰基金 王刚
12,2016-01-22,沃·佰付美,A轮,2500万人民币,未透露
13,2016-01-22,乐铺,Pre-A轮,数千万人民币,经纬中国
14,2016-01-22,乐乐课堂,B+轮,2000万美元,晨兴资本 光速中国 新东方
15,2016-01-22,房司令,B轮,2亿人民币,玖富 黑洞投资 我爱我家明道资本 玖创资本
16,2016-01-22,唱吧,E轮,数千万人民币,未透露
17,2016-01-22,搜办,Pre-A轮,1200万人民币,未透露
18,2016-01-22,王牌先生,天使轮,500万人民币,华旦天使投资 网宇科技
19,2016-01-22,博车网,B轮,2亿人民币,平安创新投资基金 复星锐正资本 新天域资本 远翼投资 太平洋保险
0,2016-01-21,新世洋,新三板,数亿人民币,未透露
1,2016-01-21,龙威新材,新三板,未透露,未透露
2,2016-01-21,微视信VISESSION,天使轮,数百万人民币,德迅投资
3,2016-01-21,杉岩数据,天使轮,1000万人民币,天玑数据
4,2016-01-21,宝碳,A轮,3000万人民币,古莲资本
5,2016-01-21,悠比旅行,天使轮,数百万人民币,英诺天使基金
6,2016-01-21,新世相,天使轮,数百万人民币,真格基金
7,2016-01-21,雪瓣网络,A轮,数百万人民币,迭代资本
8,2016-01-21,极鱼科技,天使轮,300万人民币,壹诺创投
9,2016-01-21,风脉能源,B轮,未透露,未透露
10,2016-01-21,工力影视,天使轮,数百万人民币,合力投资
11,2016-01-21,微时间,天使轮,200万人民币,未透露
12,2016-01-21,wifi管家智能路由,C轮,未透露,未透露
13,2016-01-21,皮肤宝,Pre-A轮,2400万人民币,隆领投资 源政投资
14,2016-01-21,柿集APP,天使轮,数百万人民币,未透露
15,2016-01-21,车品采购网,天使轮,数百万人民币,六翼投资
16,2016-01-21,芯通科技,B轮,数亿人民币,达晨创投 磐石资本 盛桥资本 泰豪晟大
17,2016-01-21,陪你跑,Pre-A轮,数百万人民币,点智互动ClickWise
18,2016-01-21,SECA盛力世家,C轮,1亿美元,华人文化产业基金
19,2016-01-21,CZUR,A轮,数千万人民币,源政投资 红秀资本 伯符投资
0,2016-01-21,桃花岛App,天使轮,数百万人民币,真格基金
1,2016-01-21,驻云CloudCare,B轮,5000万人民币,阿里巴巴
2,2016-01-21,犀牛之星,天使轮,1380万人民币,IDG资本 清科创投 东方富海 丰厚资本 凡星资本
3,2016-01-21,够快科技,新三板,未透露,未透露
4,2016-01-21,新印相,天使轮,300万人民币,筋斗云投资
5,2016-01-21,体运通,新三板,未透露,未透露
6,2016-01-21,美丽屋,B轮,3000万美元,创新工场
7,2016-01-21,快发,A轮,8000万人民币,未透露
8,2016-01-21,砖家宝,天使轮,450万人民币,创梦亚马逊AWS联合孵化器
9,2016-01-21,农产品集购网16988.com,B+轮,数千万人民币,中科招商
10,2016-01-21,暴风魔镜,B轮,2.3亿人民币,中信资本 天神娱乐 暴风科技
11,2016-01-21,BOCE云互联车锁,种子轮,150万人民币,未透露
12,2016-01-20,蓝创智能,新三板,数亿人民币,未透露
13,2016-01-20,威富通科技,A轮,未透露,快创营 北京奕铭投资
14,2016-01-20,宝莲生物,新三板,未透露,未透露
15,2016-01-20,WeLend,Pre-B轮,1.6亿美元,Lakestar Khazanah Nasional Berhad 广东科投
16,2016-01-20,柯菲平,F轮-上市前,7210万人民币,同创伟业 云禾资本
17,2016-01-20,智慧图,战略投资,2000万人民币,辉煌科技
18,2016-01-20,drockart,天使轮,400万人民币,未透露
19,2016-01-20,长阳科技,B轮,数千万人民币,同创伟业 谦石高新创投
0,2016-01-20,美妙互动,A轮,数百万人民币,鼎晖投资
1,2016-01-20,南松医药,新三板,未透露,未透露
2,2016-01-20,舒格国际青年社区,天使轮,数百万人民币,同策房产
3,2016-01-20,乐呀,天使轮,300万人民币,九合创投 大道至简资本 星空琴行
4,2016-01-20,非凡部落,种子轮,500万人民币,未透露
5,2016-01-20,惠锁屏MoneyLocker,B轮,6000万人民币,朗玛峰创投
6,2016-01-20,方润医疗,A+轮,6000万人民币,红杉资本中国 毓承资本
7,2016-01-20,图灵机器人Turing OS,战略投资,5000万人民币,奥飞娱乐
8,2016-01-20,空间派,天使轮,数百万人民币,天使湾
9,2016-01-20,上讯信息,新三板,5700万人民币,东方证券(东方星晖)
10,2016-01-20,意时网,C轮,未透露,未透露
11,2016-01-20,医保通APP,天使轮,200万人民币,华澍资本
12,2016-01-20,嘉和生物药业,B轮,2300万人民币,阳光融汇资本
13,2016-01-20,问学教育Vtalking,A轮,数百万人民币,天使汇 华澍资本
14,2016-01-20,幼富通,天使轮,未透露,未透露
15,2016-01-20,流量银行,Pre-A轮,未透露,未透露
16,2016-01-20,鲜氧外卖,天使轮,数百万人民币,澎湃资本
17,2016-01-20,约克牙医,天使轮,750万人民币,美年大健康
18,2016-01-20,银河漫游指南bilibiliyoo,天使轮,数百万人民币,哔哩哔哩bilibili
19,2016-01-20,寻球科技,A轮,500万人民币,合一资本
0,2016-01-20,兔博士,Pre-A轮,1300万人民币,分享投资
1,2016-01-20,墨麟股份,C轮,数亿人民币,君创资本
2,2016-01-20,悦然心动,新三板,数千万人民币,未透露
3,2016-01-20,吆喝科技,Pre-A轮,数百万美元,百度公司 厦门梦加网络 峰瑞资本
4,2016-01-20,雪冰,B轮,6000万人民币,未透露
5,2016-01-20,信用视界,天使轮,1000万人民币,未透露
6,2016-01-20,欧农科技送菜哥,A轮,2000万人民币,深创投 盛景网联(盛景嘉成) 众海投资
7,2016-01-20,乐天时代OOKOR,天使轮,数百万人民币,洪泰基金
8,2016-01-20,进货宝,A轮,3840万人民币,中国风险投资 安赐资本
9,2016-01-20,英倍汽车智能,Pre-A轮,1500万人民币,达鑫电子 太乙汽车技术
10,2016-01-20,贝壳金服,A轮,数千万人民币,未透露
11,2016-01-20,我来贷,B轮,10亿人民币,粤科金融 ING(荷兰国际集团)
12,2016-01-20,知本家,天使轮,2000万人民币,天玖创投(天玖元润基金)
13,2016-01-20,赢众投,天使轮,500万人民币,天使投资人邵根伙
14,2016-01-20,好车伯乐,A轮,3200万人民币,PreAngel 松禾资本
15,2016-01-20,博艺网,A轮,数千万人民币,暾澜投资
16,2016-01-19,皓庭新风,天使轮,数百万人民币,牛投网
17,2016-01-19,丰源环保,新三板,未透露,未透露
18,2016-01-19,维天运通,A+轮,1亿人民币,毅达资本 江苏高投管理 凯风正德
19,2016-01-19,Telegent Systems,C轮,2000万美元,北极光创投
0,2016-01-19,极客公园,B轮,数千万人民币,源码资本 今日头条
1,2016-01-19,友睦口腔,A轮,未透露,道格资本
2,2016-01-19,ComiDay猫布丁文化,天使轮,数百万人民币,哔哩哔哩bilibili
3,2016-01-19,莱泽光电,B轮,未透露,泰达科投
4,2016-01-19,叁陆伍网络,A轮,未透露,广发信德
5,2016-01-19,天天陪护,天使轮,未透露,抱团创投
6,2016-01-19,深圳云高信息,B轮,2100万人民币,腾讯 广发信德 鼎峰资本
7,2016-01-19,三节课,天使轮,数百万人民币,险峰长青 唯猎资本 小饭桌(凡卓资本)
8,2016-01-19,飞跃新能,天使轮,数百万人民币,清林华成投资
9,2016-01-19,TestBird中云数联,B轮,数千万人民币,坚果资本 君丰资本 北辰资产
10,2016-01-19,雷丰骑士,天使轮,数百万人民币,中路资本 小饭桌(凡卓资本)
11,2016-01-19,飞出国,天使轮,500万人民币,未透露
12,2016-01-19,Mobuy,天使轮,数百万人民币,梅花天使创投 青山资本 安芙兰资本
13,2016-01-19,牛牛汽车,A轮,1050万人民币,九合创投 中骏基金
14,2016-01-19,蚂蚁白领,Pre-A轮,2070万人民币,正保远程教育
15,2016-01-19,聚光绘影ILLUMINA,A轮,数千万人民币,青鸟基金
16,2016-01-19,奇境SPA,Pre-A轮,1000万人民币,真格基金
17,2016-01-19,悟空找房,B轮,数千万美元,挚信资本 SIG海纳亚洲 唯猎资本 玖创资本
18,2016-01-19,西十区,A+轮,5000万人民币,创丰资本
19,2016-01-19,一智通,A轮,2000万人民币,熊猫资本 星汉资本 元禾原点创投
0,2016-01-19,阳光妇儿,A轮,5000万人民币,道明光学
1,2016-01-19,买哪儿网,Pre-A轮,1000万人民币,未透露
2,2016-01-19,英众文化,A轮,1000万人民币,小米科技 南山资本
3,2016-01-19,玲珑沙龙,Pre-A轮,数千万人民币,华创资本 华兴资本 信天创投
4,2016-01-19,盖范GetFun,天使轮,1500万人民币,大河创投 三行资本 山行资本
5,2016-01-19,美团点评集团,E轮,33亿美元,红杉资本中国 今日资本 挚信资本 腾讯 DST Temasek淡马锡 高瓴资本 中金公司 Baillie Gifford 高达投资 方正和生投资 卡氏中国基金 加拿大养老基金(CPPIB)
6,2016-01-19,图森未来,A轮,5000万人民币,新浪微博基金
7,2016-01-18,天润融通,新三板,数亿人民币,未透露
8,2016-01-18,小小匠,天使轮,560万人民币,未透露
9,2016-01-18,掌阅科技,战略投资,3.03亿人民币,掌趣科技
10,2016-01-18,浪走,种子轮,100万人民币,壹诺创投
11,2016-01-18,南派泛娱,A+轮,1亿人民币,小咖资本
12,2016-01-18,华钛高科,天使轮,数百万人民币,长安私人资本
13,2016-01-18,瑞美医疗,新三板,未透露,未透露
14,2016-01-18,萌番日语,天使轮,数百万人民币,挚信资本
15,2016-01-18,和正农牧,新三板,未透露,未透露
16,2016-01-18,蓝鲸逸游,种子轮,未透露,未透露
17,2016-01-18,安科兴业,新三板,未透露,未透露
18,2016-01-18,曼食慢语,天使轮,未透露,未透露
19,2016-01-18,华强文化,IPO上市后,12.35亿人民币,中国文化产业投资基金 新华网 中广文影 微影资本(微影时代) 安赐资本 招商致远资本(招商资本)
0,2016-01-18,云知声,B+轮,数亿人民币,未透露
1,2016-01-18,艾洛维,新三板,未透露,未透露
2,2016-01-18,霹雳爸爸,A轮,数百万美元,永柏资本PGA Ventures
3,2016-01-18,Slamtec思岚科技,B轮,1亿人民币,常春藤资本
4,2016-01-18,快投会快创学院,天使轮,数百万人民币,PreAngel 英诺天使基金 天使汇 厚德创新谷 启迪之星（启迪孵化器） 李卓桓
5,2016-01-18,有融网,A轮,数千万人民币,未透露
6,2016-01-18,遇见旅行,天使轮,数百万人民币,中原科创风投基金
7,2016-01-18,汪汪配,天使轮,数百万人民币,未透露
8,2016-01-18,互动作业,A轮,数千万人民币,元航资本
9,2016-01-18,互联星梦,种子轮,100万人民币,互联网电影集团IFG
10,2016-01-18,万里牛,A轮,2000万人民币,凯泰资本
11,2016-01-18,聚店商城,B轮,600万美元,未透露
12,2016-01-18,石头理财,A轮,5000万人民币,天石资本
13,2016-01-18,钢银电商,战略投资,9900万人民币,慧聪网
14,2016-01-18,中国妇产科网,A轮,1000万美元,挚信资本
15,2016-01-18,约来约美,Pre-A轮,1000万人民币,久奕投资
16,2016-01-18,老A电商学院,A轮,1.4亿人民币,国泰君安
17,2016-01-18,宋小菜,A轮,1.04亿人民币,IDG资本 普华资本 元璟资本
18,2016-01-18,思必驰,C轮,2亿人民币,阿里巴巴
19,2016-01-18,好窝装修,Pre-A轮,1000万人民币,稳国基金
0,2016-01-18,美意网,种子轮,30万人民币,天使湾
1,2016-01-17,火星兔子,种子轮,330万人民币,未透露
2,2016-01-17,布谷TIME,天使轮,数百万人民币,未透露
3,2016-01-17,保保集,A轮,1000万人民币,雷军-顺为创业 杉杉创投
4,2016-01-17,必肯科技,A轮,数千万人民币,赛马资本
5,2016-01-17,康夫子,种子轮,数百万人民币,唯猎资本
6,2016-01-17,亚历山达ALEXANDER’S,天使轮,数千万人民币,东方富海
7,2016-01-17,DataMesh,A轮,数千万人民币,IDG资本
8,2016-01-17,乐享易购,天使轮,300万人民币,未透露
9,2016-01-17,筷来财,天使轮,数千万人民币,九合创投 联创永宣 松树资本
10,2016-01-16,美迪医疗,A轮,200万人民币,未透露
11,2016-01-16,Ninebot纳恩博,B轮,未透露,英特尔投资Intel Capital GIC新加坡政府投资公司
12,2016-01-16,青年绘,天使轮,180万人民币,洪泰基金
13,2016-01-16,鑫合汇,A轮,1亿人民币,未透露
